Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,Season,Value
338,Gunner Olszewski,NWE,WR,24,13,2,0,0,0,0,0,5,23,4.6,0,5,5,62,12.4,1,1,0,2,0.0,0.0,21.0,25.5,25.5,23.0,0.0,134,0.0,2020,Waiver
342,Kenny Stills,HOU,WR,28,10,0,0,0,0,0,0,0,0,0.0,0,19,11,144,13.09,1,0,0,1,0.0,0.0,20.0,31.4,34.4,25.9,0.0,135,0.0,2020,Waiver
345,John Hightower,PHI,WR,24,13,4,0,0,0,0,0,1,1,1.0,0,29,10,167,16.7,0,0,0,0,1.0,0.0,19.0,28.8,31.8,23.8,0.0,137,0.0,2020,Waiver
347,Isaiah Wright,WAS,WR,23,14,6,0,1,0,0,0,3,16,5.33,0,35,27,197,7.3,0,3,1,0,0.0,0.0,19.0,46.3,50.3,32.8,0.0,136,0.0,2020,Waiver
348,Cameron Batson,TEN,WR,25,12,1,0,0,0,0,0,4,20,5.0,0,13,12,100,8.33,1,1,0,1,0.0,0.0,18.0,30.0,33.0,24.0,0.0,140,0.0,2020,Waiver
350,KhaDarel Hodge,CLE,WR,25,9,0,0,0,0,0,0,0,0,0.0,0,17,11,180,16.36,0,0,0,0,0.0,0.0,18.0,29.0,32.0,23.5,0.0,141,0.0,2020,Waiver
352,Alshon Jeffery,PHI,WR,30,7,2,0,0,0,0,0,0,0,0.0,0,13,6,115,19.17,1,0,0,1,0.0,0.0,18.0,23.5,26.5,20.5,0.0,143,0.0,2020,Waiver
356,Brandon Powell,ATL,WR,25,15,1,0,0,0,0,0,2,7,3.5,0,18,12,69,5.75,2,2,1,2,0.0,0.0,18.0,29.6,30.6,23.6,0.0,142,0.0,2020,Waiver
357,Kalif Raymond,TEN,WR,26,15,3,0,0,0,0,0,1,-3,-3.0,0,15,9,187,20.78,0,0,0,0,0.0,0.0,18.0,27.4,30.4,22.9,0.0,139,0.0,2020,Waiver
359,Equanimeous St. Brown,GNB,WR,24,12,1,0,0,0,0,0,1,7,7.0,0,13,7,117,16.71,1,0,0,1,0.0,0.0,18.0,25.4,28.4,21.9,0.0,138,0.0,2020,Waiver
361,JJ Arcega-Whiteside,PHI,WR,24,8,0,0,0,0,0,0,0,0,0.0,0,8,4,85,21.25,0,0,0,1,1.0,0.0,17.0,20.5,20.5,18.5,0.0,150,0.0,2020,Waiver
362,Dez Bryant,BAL,WR,32,6,0,0,0,0,0,0,0,0,0.0,0,11,6,47,7.83,2,0,0,2,0.0,0.0,17.0,22.7,22.7,19.7,0.0,147,0.0,2020,Waiver
364,KeeSean Johnson,ARI,WR,24,8,1,0,0,0,0,0,0,0,0.0,0,23,15,173,11.53,0,0,0,0,0.0,0.0,17.0,32.3,35.3,24.8,0.0,145,0.0,2020,Waiver
366,Jeff Smith,NYJ,WR,23,12,4,0,0,0,0,0,0,0,0.0,0,37,17,167,9.82,0,0,0,0,0.0,0.0,17.0,33.7,36.7,25.2,0.0,148,0.0,2020,Waiver
368,Mike Thomas,CIN,WR,26,14,0,0,0,0,0,0,1,1,1.0,0,21,13,132,10.15,1,1,1,1,0.0,0.0,17.0,30.3,34.3,23.8,0.0,144,0.0,2020,Waiver
369,Laquon Treadwell,ATL,WR,25,5,0,0,0,0,0,0,0,0,0.0,0,7,6,49,8.17,2,0,0,2,0.0,0.0,17.0,22.9,22.9,19.9,0.0,146,0.0,2020,Waiver
370,Quez Watkins,PHI,WR,22,6,0,0,0,0,0,0,0,0,0.0,0,13,7,106,15.14,1,0,0,1,0.0,0.0,17.0,23.6,26.6,20.1,0.0,149,0.0,2020,Waiver
372,Jamal Agnew,DET,WR,25,14,2,0,1,0,0,0,6,33,5.5,0,20,13,89,6.85,0,2,1,1,0.0,0.0,16.0,29.2,30.2,22.7,0.0,151,0.0,2020,Waiver
373,Noah Brown,DAL,WR,24,16,1,0,0,0,0,0,1,4,4.0,0,24,14,154,11.0,0,0,0,0,0.0,0.0,16.0,29.8,32.8,22.8,0.0,152,0.0,2020,Waiver
377,Lee Smith,BUF,WR,33,10,2,0,0,0,0,0,0,0,0.0,0,6,4,35,8.75,2,0,0,2,0.0,0.0,16.0,19.5,19.5,17.5,0.0,153,0.0,2020,Waiver
386,Auden Tate,CIN,WR,23,9,2,0,0,0,0,0,0,0,0.0,0,22,14,150,10.71,0,0,0,0,0.0,0.0,15.0,29.0,32.0,22.0,0.0,154,0.0,2020,Waiver
389,Christian Blake,ATL,WR,24,16,0,0,0,0,0,0,0,0,0.0,0,18,13,141,10.85,0,0,0,0,0.0,0.0,14.0,27.1,30.1,20.6,0.0,155,0.0,2020,Waiver
393,Malik Taylor,GNB,WR,25,15,1,0,0,0,0,0,1,9,9.0,0,6,5,66,13.2,1,0,0,1,0.0,0.0,14.0,18.5,18.5,16.0,0.0,156,0.0,2020,Waiver
395,De'Michael Harris,IND,WR,22,7,0,0,0,0,0,0,6,46,7.67,0,10,10,79,7.9,0,0,0,0,0.0,0.0,13.0,22.5,22.5,17.5,0.0,157,0.0,2020,Waiver
404,Chris Hogan,NYJ,WR,33,5,4,0,0,0,0,0,0,0,0.0,0,26,14,118,8.43,0,0,0,0,0.0,0.0,12.0,25.8,28.8,18.8,0.0,159,0.0,2020,Waiver
406,Ray-Ray McCloud,PIT,WR,24,16,2,0,0,0,0,0,4,65,16.25,0,22,20,77,3.85,0,2,1,0,0.0,0.0,12.0,32.2,33.2,22.2,0.0,158,0.0,2020,Waiver
407,Dante Pettis,2TM,WR,25,7,1,0,0,0,0,0,0,0,0.0,0,6,4,76,19.0,1,1,1,1,0.0,0.0,12.0,15.6,16.6,13.6,0.0,160,0.0,2020,Waiver
412,Alex Erickson,CIN,WR,28,16,2,0,1,0,0,0,5,7,1.4,0,17,12,139,11.58,0,2,2,0,0.0,0.0,11.0,22.6,27.6,16.6,0.0,163,0.0,2020,Waiver
415,Lil'Jordan Humphrey,NOR,WR,22,3,1,0,0,0,0,0,0,0,0.0,0,5,3,46,15.33,1,0,0,1,0.0,0.0,11.0,13.6,13.6,12.1,0.0,162,0.0,2020,Waiver
418,Diontae Spencer,DEN,WR,28,11,0,0,0,0,0,0,3,19,6.33,0,6,3,26,8.67,0,2,0,1,0.0,0.0,11.0,13.5,13.5,12.0,0.0,164,0.0,2020,Waiver
420,Javon Wims,CHI,WR,26,13,1,0,0,0,0,0,1,2,2.0,0,12,6,48,8.0,1,0,0,1,0.0,0.0,11.0,17.0,17.0,14.0,0.0,161,0.0,2020,Waiver
422,C.J. Board,NYG,WR,27,14,4,0,0,0,0,0,1,3,3.0,0,16,11,101,9.18,0,0,0,0,0.0,0.0,10.0,21.4,24.4,15.9,0.0,165,0.0,2020,Waiver
425,Brandon Zylstra,CAR,WR,27,16,2,0,0,0,0,0,1,1,1.0,0,4,3,35,11.67,0,0,0,1,0.0,0.0,10.0,12.6,12.6,11.1,0.0,166,0.0,2020,Waiver
428,Parris Campbell,IND,WR,23,2,2,0,0,0,0,0,2,16,8.0,0,9,6,71,11.83,0,0,0,0,0.0,0.0,9.0,14.7,14.7,11.7,0.0,171,0.0,2020,Waiver
429,Austin Carr,NOR,WR,27,6,0,0,0,0,0,0,0,0,0.0,0,4,3,27,9.0,1,0,0,1,0.0,0.0,9.0,11.7,11.7,10.2,0.0,170,0.0,2020,Waiver
433,Austin Mack,NYG,WR,23,11,1,0,0,0,0,0,0,0,0.0,0,11,7,91,13.0,0,0,0,0,0.0,0.0,9.0,16.1,16.1,12.6,0.0,168,0.0,2020,Waiver
436,Joe Reed,LAC,WR,22,11,0,0,0,0,0,0,5,29,5.8,1,1,0,0,0.0,0,0,0,1,0.0,0.0,9.0,8.9,8.9,8.9,0.0,169,0.0,2020,Waiver
437,Trent Taylor,SFO,WR,26,12,1,0,0,0,0,0,0,0,0.0,0,21,10,86,8.6,0,0,0,0,0.0,0.0,9.0,18.6,18.6,13.6,0.0,172,0.0,2020,Waiver
440,Justin Watson,TAM,WR,24,11,2,0,0,0,0,0,0,0,0.0,0,11,7,94,13.43,0,0,0,0,0.0,0.0,9.0,16.4,16.4,12.9,0.0,167,0.0,2020,Waiver
443,Jake Kumerow,BUF,WR,28,6,0,0,0,0,0,0,0,0,0.0,0,1,1,22,22.0,1,0,0,1,0.0,0.0,8.0,9.2,9.2,8.7,0.0,173,0.0,2020,Waiver
447,Pharoh Cooper,CAR,WR,25,16,1,0,0,0,0,0,0,0,0.0,0,8,5,73,14.6,0,1,0,0,0.0,0.0,7.0,12.3,12.3,9.8,0.0,174,0.0,2020,Waiver
453,Courtland Sutton,DEN,WR,25,1,1,0,0,0,0,0,0,0,0.0,0,6,3,66,22.0,0,0,0,0,0.0,0.0,7.0,9.6,9.6,8.1,0.0,175,0.0,2020,Waiver
456,Ja'Marcus Bradley,CLE,WR,24,3,1,0,0,0,0,0,0,0,0.0,0,11,5,60,12.0,0,0,0,0,0.0,0.0,6.0,11.0,11.0,8.5,0.0,179,0.0,2020,Waiver
457,Tyrie Cleveland,DEN,WR,23,10,0,0,0,0,0,0,0,0,0.0,0,9,6,63,10.5,0,0,0,0,0.0,0.0,6.0,12.3,12.3,9.3,0.0,177,0.0,2020,Waiver
459,Ashton Dulin,IND,WR,23,13,0,0,0,0,0,0,2,11,5.5,0,6,3,53,17.67,0,1,0,0,0.0,0.0,6.0,9.4,9.4,7.9,0.0,176,0.0,2020,Waiver
461,Jaydon Mickens,TAM,WR,26,10,0,0,0,0,0,0,0,0,0.0,0,10,7,58,8.29,0,0,0,0,0.0,0.0,6.0,12.8,12.8,9.3,0.0,181,0.0,2020,Waiver
462,Steven Mitchell,HOU,WR,26,6,1,0,0,0,0,0,0,0,0.0,0,8,5,60,12.0,0,0,0,0,0.0,0.0,6.0,11.0,11.0,8.5,0.0,180,0.0,2020,Waiver
463,Damion Ratley,NYG,WR,25,5,0,0,0,0,0,0,0,0,0.0,0,10,4,63,15.75,0,1,0,0,0.0,0.0,6.0,10.3,10.3,8.3,0.0,178,0.0,2020,Waiver
472,K.J. Hill,LAC,WR,23,15,0,0,0,0,0,0,0,0,0.0,0,11,7,73,10.43,0,1,1,0,0.0,0.0,5.0,12.3,13.3,8.8,0.0,182,0.0,2020,Waiver
475,Trent Sherfield,ARI,WR,24,15,1,0,0,0,0,0,0,0,0.0,0,7,5,50,10.0,0,0,0,0,0.0,0.0,5.0,10.0,10.0,7.5,0.0,185,0.0,2020,Waiver
477,Nick Westbrook-Ikhine,TEN,WR,23,14,1,0,0,0,0,0,0,0,0.0,0,8,3,33,11.0,0,0,0,0,1.0,0.0,5.0,8.3,8.3,6.8,0.0,183,0.0,2020,Waiver
478,Isaiah Zuber,NWE,WR,23,4,0,0,0,0,0,0,2,21,10.5,0,2,2,29,14.5,0,0,0,0,0.0,0.0,5.0,7.0,7.0,6.0,0.0,184,0.0,2020,Waiver
481,Lawrence Cager,NYJ,WR,23,2,1,0,0,0,0,0,0,0,0.0,0,6,2,35,17.5,0,0,0,0,0.0,0.0,4.0,5.5,5.5,4.5,0.0,192,0.0,2020,Waiver
482,River Cracraft,SFO,WR,26,9,1,0,0,0,0,0,0,0,0.0,0,9,6,41,6.83,0,0,0,0,0.0,0.0,4.0,10.1,10.1,7.1,0.0,186,0.0,2020,Waiver
483,Robert Foster,WAS,WR,26,4,2,0,0,0,0,0,0,0,0.0,0,6,2,37,18.5,0,0,0,0,0.0,0.0,4.0,5.7,5.7,4.7,0.0,190,0.0,2020,Waiver
484,Ted Ginn Jr.,CHI,WR,35,6,0,0,0,0,0,0,0,0,0.0,0,6,3,40,13.33,0,1,0,0,0.0,0.0,4.0,7.0,7.0,5.5,0.0,187,0.0,2020,Waiver
485,Terry Godwin,JAX,WR,24,3,0,0,0,0,0,0,1,3,3.0,0,6,3,32,10.67,0,0,0,0,0.0,0.0,4.0,6.5,6.5,5.0,0.0,191,0.0,2020,Waiver
487,Juwan Johnson,NOR,WR,24,7,4,0,0,0,0,0,0,0,0.0,0,10,4,39,9.75,0,0,0,0,0.0,0.0,4.0,7.9,7.9,5.9,0.0,189,0.0,2020,Waiver
491,Riley Ridley,CHI,WR,24,5,1,0,0,0,0,0,0,0,0.0,0,4,4,39,9.75,0,0,0,0,0.0,0.0,4.0,7.9,7.9,5.9,0.0,188,0.0,2020,Waiver
496,Daniel Brown,NYJ,WR,28,16,1,0,0,0,0,0,0,0,0.0,0,2,2,31,15.5,0,0,0,0,0.0,0.0,3.0,5.1,5.1,4.1,0.0,193,0.0,2020,Waiver
499,Antonio Gandy-Golden,WAS,WR,22,6,2,0,0,0,0,0,1,22,22.0,0,7,1,3,3.0,0,0,0,0,0.0,0.0,3.0,3.5,3.5,3.0,0.0,197,0.0,2020,Waiver
503,Josh Malone,NYJ,WR,24,4,0,0,0,0,0,0,1,12,12.0,0,6,4,16,4.0,0,0,0,0,0.0,0.0,3.0,6.8,6.8,4.8,0.0,195,0.0,2020,Waiver
505,Seth Roberts,CAR,WR,29,7,1,0,0,0,0,0,0,0,0.0,0,6,4,31,7.75,0,0,0,0,0.0,0.0,3.0,7.1,7.1,5.1,0.0,194,0.0,2020,Waiver
507,Darrius Shepherd,GNB,WR,25,8,0,0,0,0,0,0,0,0,0.0,0,8,5,46,9.2,0,1,1,0,0.0,0.0,3.0,7.6,8.6,5.1,0.0,196,0.0,2020,Waiver
511,Deontay Burnett,PHI,WR,23,2,0,0,0,0,0,0,0,0,0.0,0,4,3,19,6.33,0,0,0,0,0.0,0.0,2.0,4.9,4.9,3.4,0.0,201,0.0,2020,Waiver
512,Antonio Callaway,MIA,WR,23,5,1,0,0,0,0,0,0,0,0.0,0,4,2,20,10.0,0,0,0,0,0.0,0.0,2.0,4.0,4.0,3.0,0.0,200,0.0,2020,Waiver
515,Daurice Fountain,IND,WR,25,5,0,0,0,0,0,0,0,0,0.0,0,3,2,23,11.5,0,0,0,0,0.0,0.0,2.0,4.3,4.3,3.3,0.0,198,0.0,2020,Waiver
516,Penny Hart,SEA,WR,24,13,0,0,0,0,0,0,1,19,19.0,0,1,1,3,3.0,0,0,0,0,0.0,0.0,2.0,3.2,3.2,2.7,0.0,199,0.0,2020,Waiver
522,Tommylee Lewis,NOR,WR,28,5,0,0,0,0,0,0,2,14,7.0,0,3,1,5,5.0,0,0,0,0,0.0,0.0,2.0,2.9,2.9,2.4,0.0,202,0.0,2020,Waiver
523,Donte Moncrief,NWE,WR,27,6,0,0,0,0,0,0,1,4,4.0,0,2,1,15,15.0,0,0,0,0,0.0,0.0,2.0,2.9,2.9,2.4,0.0,203,0.0,2020,Waiver
527,John Ross,CIN,WR,25,3,1,0,0,0,0,0,0,0,0.0,0,7,2,17,8.5,0,0,0,0,0.0,0.0,2.0,3.7,3.7,2.7,0.0,204,0.0,2020,Waiver
529,Jaleel Scott,NYJ,WR,25,1,1,0,0,0,0,0,0,0,0.0,0,1,1,16,16.0,0,0,0,0,0.0,0.0,2.0,2.6,2.6,2.1,0.0,205,0.0,2020,Waiver
539,Gehrig Dieter,KAN,WR,27,4,0,0,0,0,0,0,0,0,0.0,0,2,1,10,10.0,0,0,0,0,0.0,0.0,1.0,2.0,2.0,1.5,0.0,212,0.0,2020,Waiver
542,Bennie Fowler,NOR,WR,29,5,0,0,0,0,0,0,0,0,0.0,0,6,2,11,5.5,0,0,0,0,0.0,0.0,1.0,3.1,3.1,2.1,0.0,210,0.0,2020,Waiver
545,Cody Hollister,TEN,WR,27,2,0,0,0,0,0,0,0,0,0.0,0,1,1,12,12.0,0,0,0,0,0.0,0.0,1.0,2.2,2.2,1.7,0.0,209,0.0,2020,Waiver
546,Trenton Irwin,CIN,WR,25,1,0,0,0,0,0,0,0,0,0.0,0,2,1,5,5.0,0,0,0,0,0.0,0.0,1.0,1.5,1.5,1.0,0.0,213,0.0,2020,Waiver
549,Marcus Kemp,2TM,WR,25,11,0,0,0,0,0,0,0,0,0.0,0,1,1,11,11.0,0,0,0,0,0.0,0.0,1.0,2.1,2.1,1.6,0.0,211,0.0,2020,Waiver
550,Keith Kirkwood,CAR,WR,26,1,0,0,0,0,0,0,0,0,0.0,0,2,1,13,13.0,0,0,0,0,0.0,0.0,1.0,2.3,2.3,1.8,0.0,208,0.0,2020,Waiver
555,James Proche,BAL,WR,24,14,0,0,0,0,0,0,0,0,0.0,0,3,1,14,14.0,0,0,0,0,0.0,0.0,1.0,2.4,2.4,1.9,0.0,206,0.0,2020,Waiver
558,Vyncint Smith,NYJ,WR,24,7,0,0,0,0,0,0,0,0,0.0,0,3,1,13,13.0,0,0,0,0,0.0,0.0,1.0,2.3,2.3,1.8,0.0,207,0.0,2020,Waiver
566,Tavon Austin,GNB,WR,30,4,0,0,0,0,0,0,0,0,0.0,0,5,5,20,4.0,0,1,1,0,0.0,0.0,0.0,5.0,6.0,2.5,0.0,222,0.0,2020,Waiver
597,Jojo Natson,CLE,WR,26,3,0,0,0,0,0,0,1,3,3.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,214,0.0,2020,Waiver
620,DeAndre Carter,2TM,WR,27,13,0,0,0,0,0,0,0,0,0.0,0,2,1,8,8.0,0,2,1,0,0.0,0.0,-1.0,-0.2,0.8,-0.7,0.0,244,0.0,2020,Waiver
622,Andre Roberts,BUF,WR,32,15,0,0,0,0,0,0,1,-3,-3.0,0,5,4,34,8.5,0,3,2,0,0.0,0.0,-1.0,3.1,5.1,1.1,0.0,243,0.0,2020,Waiver
625,Dede Westbrook,JAX,WR,27,2,0,0,0,0,0,0,0,0,0.0,0,1,1,4,4.0,0,1,1,0,0.0,0.0,-2.0,-0.6,0.4,-1.1,0.0,245,0.0,2020,Waiver
626,Kendall Hinton,DEN,WR,23,1,0,1,9,13,0,2,2,7,3.5,0,0,0,0,0.0,0,0,0,0,0.0,0.0,-3.0,-2.8,-0.8,-0.8,0.0,247,0.0,2020,Waiver
7,Michael Thomas,NOR,WR,26,16,15,0,0,0,0,0,1,-9,-9.0,0,185,149,1725,11.58,9,1,0,9,0.0,0.0,226.0,374.6,377.6,300.1,97.0,1,7.0,2019,WR1
15,Chris Godwin,TAM,WR,23,14,14,0,0,0,0,0,1,8,8.0,0,121,86,1333,15.5,9,0,0,9,1.0,0.0,190.0,276.1,279.1,233.1,61.0,2,15.0,2019,WR1
20,Kenny Golladay,DET,WR,26,16,16,0,0,0,0,0,0,0,0.0,0,116,65,1190,18.31,11,1,1,11,0.0,0.0,183.0,248.0,252.0,215.5,54.0,3,20.0,2019,WR1
26,Cooper Kupp,LAR,WR,26,16,14,0,1,0,0,0,2,4,2.0,0,134,94,1161,12.35,10,3,0,10,0.0,0.0,177.0,270.5,273.5,223.5,47.0,4,26.0,2019,WR1
27,Julio Jones ,ATL,WR,30,15,15,0,0,0,0,0,2,-3,-1.5,0,157,99,1394,14.08,6,1,0,6,0.0,0.0,175.0,274.1,277.1,224.6,46.0,5,27.0,2019,WR1
28,DeVante Parker,MIA,WR,26,16,14,0,0,0,0,0,0,0,0.0,0,128,72,1202,16.69,9,0,0,9,0.0,0.0,174.0,246.2,249.2,210.2,45.0,6,28.0,2019,WR1
32,Amari Cooper,DAL,WR,25,16,16,0,0,0,0,0,1,6,6.0,0,119,79,1189,15.05,8,0,0,8,0.0,0.0,168.0,246.5,249.5,207.0,38.0,7,32.0,2019,WR1
33,Mike Evans,TAM,WR,26,13,13,0,0,0,0,0,0,0,0.0,0,118,67,1157,17.27,8,0,0,8,1.0,0.0,166.0,232.7,235.7,199.2,37.0,8,33.0,2019,WR1
34,A.J. Brown,TEN,WR,22,16,11,0,0,0,0,0,3,60,20.0,1,84,52,1051,20.21,8,1,0,9,0.0,0.0,165.0,217.1,220.1,191.1,36.0,9,34.0,2019,WR1
35,DeAndre Hopkins,HOU,WR,27,15,15,1,2,6,1,1,2,18,9.0,0,150,104,1165,11.2,7,0,0,7,1.0,0.0,165.0,268.5,272.5,217.5,35.0,10,35.0,2019,WR1
37,Keenan Allen ,LAC,WR,27,16,16,0,0,0,0,0,3,16,5.33,0,149,104,1199,11.53,6,0,0,6,0.0,0.0,158.0,261.5,264.5,209.5,28.0,11,37.0,2019,WR1
39,Allen Robinson,CHI,WR,26,16,15,0,0,0,0,0,1,2,2.0,0,154,98,1147,11.7,7,0,0,7,0.0,0.0,157.0,254.9,257.9,205.9,28.0,12,39.0,2019,WR1
40,Julian Edelman,NWE,WR,33,16,13,2,2,47,1,0,8,27,3.38,0,153,100,1117,11.17,6,3,1,6,1.0,0.0,156.0,256.3,260.3,206.3,27.0,13,40.0,2019,WR2
43,Jarvis Landry ,CLE,WR,27,16,16,0,0,0,0,0,1,10,10.0,0,138,83,1174,14.14,6,0,0,6,0.0,0.0,154.0,237.4,240.4,195.9,25.0,14,43.0,2019,WR2
45,Tyler Lockett,SEA,WR,27,16,16,0,0,0,0,0,4,-5,-1.25,0,110,82,1057,12.89,8,1,0,8,0.0,0.0,153.0,235.2,238.2,194.2,24.0,15,45.0,2019,WR2
46,DJ Chark,JAX,WR,23,15,14,0,0,0,0,0,2,20,10.0,0,118,73,1008,13.81,8,0,0,8,1.0,0.0,153.0,225.8,228.8,189.3,24.0,16,46.0,2019,WR2
51,Courtland Sutton ,DEN,WR,24,16,14,1,1,38,0,0,3,17,5.67,0,124,72,1112,15.44,6,2,0,6,0.0,0.0,150.0,222.4,225.4,186.4,21.0,17,51.0,2019,WR2
52,Stefon Diggs,MIN,WR,26,15,15,0,1,0,0,0,5,61,12.2,0,94,63,1130,17.94,6,4,3,6,0.0,0.0,149.0,212.1,218.1,180.6,20.0,18,52.0,2019,WR2
53,John Brown,BUF,WR,29,15,15,1,1,28,1,0,2,7,3.5,0,115,72,1060,14.72,6,0,0,6,0.0,0.0,148.0,219.8,222.8,183.8,19.0,19,53.0,2019,WR2
55,Michael Gallup,DAL,WR,23,14,12,0,0,0,0,0,0,0,0.0,0,113,66,1107,16.77,6,0,0,6,0.0,0.0,147.0,212.7,215.7,179.7,18.0,20,55.0,2019,WR2
58,D.J. Moore,CAR,WR,22,15,15,0,0,0,0,0,6,40,6.67,0,135,87,1175,13.51,4,2,1,4,0.0,0.0,144.0,230.5,234.5,187.0,14.0,21,58.0,2019,WR2
59,Robert Woods,LAR,WR,27,15,15,0,0,0,0,0,17,115,6.76,1,139,90,1134,12.6,2,0,0,3,0.0,0.0,143.0,232.9,238.9,187.9,14.0,22,59.0,2019,WR2
65,Calvin Ridley,ATL,WR,25,13,10,0,0,0,0,0,2,34,17.0,0,93,63,866,13.75,7,0,0,7,1.0,0.0,134.0,197.0,200.0,165.5,5.0,23,65.0,2019,WR2
66,Terry McLaurin,WAS,WR,24,14,14,0,0,0,0,0,0,0,0.0,0,93,58,919,15.84,7,0,0,7,0.0,0.0,134.0,191.9,194.9,162.9,5.0,24,66.0,2019,WR2
68,Tyler Boyd,CIN,WR,25,16,15,0,0,0,0,0,4,23,5.75,0,148,90,1046,11.62,5,2,2,5,0.0,0.0,133.0,222.9,227.9,177.9,4.0,25,68.0,2019,WR3
70,Deebo Samuel,SFO,WR,23,15,11,0,0,0,0,0,14,159,11.36,3,81,57,802,14.07,3,2,1,6,1.0,0.0,132.0,189.1,196.1,160.6,3.0,26,70.0,2019,WR3
71,Marvin Jones,DET,WR,29,13,11,0,0,0,0,0,2,0,0.0,0,91,62,779,12.56,9,0,0,9,0.0,0.0,132.0,193.9,196.9,162.9,3.0,27,71.0,2019,WR3
73,Tyreek Hill,KAN,WR,25,12,12,0,0,0,0,0,8,23,2.88,0,89,58,860,14.83,7,0,0,7,0.0,0.0,130.0,188.3,191.3,159.3,1.0,28,73.0,2019,WR3
74,Davante Adams,GNB,WR,27,12,12,0,0,0,0,0,0,0,0.0,0,127,83,997,12.01,5,2,1,5,1.0,0.0,130.0,212.7,216.7,171.2,1.0,29,74.0,2019,WR3
77,D.K. Metcalf,SEA,WR,22,16,15,0,0,0,0,0,2,11,5.5,0,100,58,900,15.52,7,3,3,7,1.0,0.0,129.0,187.1,193.1,158.1,0.0,30,77.0,2019,WR3
102,Odell Beckham Jr.,CLE,WR,27,16,15,1,2,20,0,0,3,10,3.33,0,133,74,1035,13.99,4,1,1,4,0.0,0.0,127.0,201.3,205.3,164.3,0.0,31,0.0,2019,WR3
103,Emmanuel Sanders,2TM,WR,32,17,16,1,1,35,1,0,0,0,0.0,0,97,66,869,13.17,5,0,0,5,1.0,0.0,124.0,190.3,193.3,157.3,0.0,32,0.0,2019,WR3
105,Darius Slayton,NYG,WR,22,14,9,0,0,0,0,0,0,0,0.0,0,84,48,740,15.42,8,0,0,8,0.0,0.0,122.0,170.0,173.0,146.0,0.0,33,0.0,2019,WR3
106,Jamison Crowder,NYJ,WR,26,16,12,0,0,0,0,0,1,4,4.0,0,122,78,833,10.68,6,0,0,6,0.0,0.0,120.0,197.7,200.7,158.7,0.0,34,0.0,2019,WR3
108,Cole Beasley,BUF,WR,30,15,10,0,0,0,0,0,0,0,0.0,0,106,67,778,11.61,6,0,0,6,2.0,0.0,118.0,184.8,187.8,151.3,0.0,35,0.0,2019,WR3
109,Curtis Samuel,CAR,WR,23,16,15,0,0,0,0,0,19,130,6.84,1,105,54,627,11.61,6,0,0,7,0.0,0.0,118.0,171.7,177.7,144.7,0.0,36,0.0,2019,WR3
112,Mike Williams,LAC,WR,25,15,15,0,0,0,0,0,1,2,2.0,0,90,49,1001,20.43,2,0,0,2,0.0,0.0,112.0,161.3,164.3,136.8,0.0,37,0.0,2019,WR4
114,Robby Anderson,NYJ,WR,26,16,15,0,0,0,0,0,1,4,4.0,0,96,52,779,14.98,5,1,0,5,1.0,0.0,110.0,162.3,165.3,136.3,0.0,38,0.0,2019,WR4
115,Chris Conley,JAX,WR,27,16,14,0,0,0,0,0,0,0,0.0,0,90,47,775,16.49,5,0,0,5,1.0,0.0,110.0,156.5,159.5,133.0,0.0,39,0.0,2019,WR4
120,Diontae Johnson,PIT,WR,23,16,12,0,0,0,0,0,4,41,10.25,0,92,59,680,11.53,5,5,2,6,0.0,0.0,104.0,163.1,168.1,133.6,0.0,40,0.0,2019,WR4
122,Golden Tate,NYG,WR,31,11,10,0,0,0,0,0,1,16,16.0,0,85,49,676,13.8,6,1,1,6,0.0,0.0,103.0,152.2,156.2,127.7,0.0,41,0.0,2019,WR4
123,Larry Fitzgerald,ARI,WR,36,16,16,0,0,0,0,0,0,0,0.0,0,109,75,804,10.72,4,1,1,4,0.0,0.0,102.0,177.4,181.4,139.9,0.0,42,0.0,2019,WR4
124,Breshad Perriman,TAM,WR,26,14,4,0,0,0,0,0,2,16,8.0,0,69,36,645,17.92,6,0,0,6,0.0,0.0,102.0,138.1,141.1,120.1,0.0,43,0.0,2019,WR4
127,Tyrell Williams,OAK,WR,27,14,12,0,0,0,0,0,0,0,0.0,0,64,42,651,15.5,6,0,0,6,0.0,0.0,101.0,143.1,146.1,122.1,0.0,44,0.0,2019,WR4
128,Marquise Brown,BAL,WR,22,14,11,0,0,0,0,0,0,0,0.0,0,71,46,584,12.7,7,0,0,7,0.0,0.0,100.0,146.4,149.4,123.4,0.0,45,0.0,2019,WR4
129,Randall Cobb,DAL,WR,29,15,6,0,1,0,0,0,3,11,3.67,0,83,55,828,15.05,3,2,1,3,0.0,0.0,100.0,154.9,158.9,127.4,0.0,47,0.0,2019,WR4
130,Christian Kirk,ARI,WR,23,13,13,0,0,0,0,0,10,93,9.3,0,108,68,709,10.43,3,0,0,3,1.0,0.0,100.0,168.2,171.2,134.2,0.0,46,0.0,2019,WR4
