Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,Season,Value
391,Andy Janovich,DEN,RB,26,7,3,0,0,0,0,0,1,1,1.0,1,5,5,42,8.4,0,0,0,1,0.0,0.0,10.0,15.3,15.3,12.8,0.0,105,0.0,2019,Waiver
395,Danny Vitale,GNB,RB,26,15,4,0,0,0,0,0,1,3,3.0,0,12,7,97,13.86,0,0,0,0,0.0,0.0,10.0,17.0,17.0,13.5,0.0,107,0.0,2019,Waiver
396,Derek Watt,LAC,RB,27,16,2,0,0,0,0,0,7,10,1.43,1,5,3,32,10.67,0,0,0,1,0.0,0.0,10.0,13.2,13.2,11.7,0.0,106,0.0,2019,Waiver
398,Kenjon Barner,ATL,RB,30,14,0,1,1,3,0,0,4,28,7.0,0,8,6,22,3.67,0,4,1,1,0.0,0.0,9.0,15.1,16.1,12.1,0.0,110,0.0,2019,Waiver
404,D'Ernest Johnson,CLE,RB,23,16,0,0,0,0,0,0,4,21,5.25,0,7,6,71,11.83,0,0,0,0,0.0,0.0,9.0,15.2,15.2,12.2,0.0,109,0.0,2019,Waiver
405,Marshawn Lynch,SEA,RB,33,1,0,0,0,0,0,0,12,34,2.83,1,0,0,0,0.0,0,0,0,1,0.0,0.0,9.0,9.4,9.4,9.4,0.0,108,0.0,2019,Waiver
407,Alex Armah,CAR,RB,25,16,1,0,0,0,0,0,6,11,1.83,1,2,2,6,3.0,0,0,0,1,0.0,0.0,8.0,9.7,9.7,8.7,0.0,112,0.0,2019,Waiver
408,Nick Bellore,SEA,RB,30,14,1,0,0,0,0,0,0,0,0.0,0,2,2,23,11.5,1,0,0,1,0.0,0.0,8.0,10.3,10.3,9.3,0.0,111,0.0,2019,Waiver
417,Devontae Booker,DEN,RB,27,16,0,0,0,0,0,0,2,9,4.5,0,9,6,57,9.5,0,0,0,0,0.0,0.0,7.0,12.6,12.6,9.6,0.0,118,0.0,2019,Waiver
418,Tra Carson,2TM,RB,27,3,1,0,0,0,0,0,18,48,2.67,0,4,4,18,4.5,0,0,0,0,0.0,0.0,7.0,10.6,10.6,8.6,0.0,116,0.0,2019,Waiver
421,Troymaine Pope,LAC,RB,26,14,0,0,0,0,0,0,10,20,2.0,0,3,2,14,7.0,1,1,1,1,0.0,0.0,7.0,9.4,10.4,8.4,0.0,113,0.0,2019,Waiver
423,Adam Shaheen,CHI,RB,25,8,2,0,0,0,0,0,0,0,0.0,0,13,9,74,8.22,0,1,1,0,1.0,0.0,7.0,16.4,17.4,11.9,0.0,114,0.0,2019,Waiver
426,Spencer Ware,KAN,RB,28,3,1,0,0,0,0,0,17,51,3.0,0,7,5,22,4.4,0,1,0,0,0.0,0.0,7.0,12.3,12.3,9.8,0.0,115,0.0,2019,Waiver
427,Dwayne Washington,NOR,RB,25,16,0,0,0,0,0,0,8,60,7.5,0,1,1,6,6.0,0,0,0,0,0.0,0.0,7.0,7.6,7.6,7.1,0.0,117,0.0,2019,Waiver
433,Zach Line,NOR,RB,29,12,2,0,0,0,0,0,7,20,2.86,0,10,6,36,6.0,0,0,0,0,0.0,0.0,6.0,11.6,11.6,8.6,0.0,119,0.0,2019,Waiver
437,Khari Blasingame,TEN,RB,23,6,3,0,0,0,0,0,0,0,0.0,0,5,4,54,13.5,0,0,0,0,0.0,0.0,5.0,9.4,9.4,7.4,0.0,120,0.0,2019,Waiver
439,Mike Davis,2TM,RB,26,12,1,0,0,0,0,0,13,27,2.08,0,8,7,22,3.14,0,0,0,0,0.0,0.0,5.0,11.9,11.9,8.4,0.0,123,0.0,2019,Waiver
440,Patrick DiMarco,BUF,RB,30,16,4,0,0,0,0,0,3,7,2.33,0,7,5,41,8.2,0,0,0,0,0.0,0.0,5.0,9.8,9.8,7.3,0.0,125,0.0,2019,Waiver
441,Jon Hilliman,NYG,RB,24,3,1,0,0,0,0,0,30,91,3.03,0,4,3,1,0.33,0,2,2,0,0.0,0.0,5.0,8.2,10.2,6.7,0.0,121,0.0,2019,Waiver
443,Taiwan Jones,HOU,RB,31,11,0,0,0,0,0,0,9,40,4.44,0,1,1,9,9.0,0,0,0,0,0.0,0.0,5.0,5.9,5.9,5.4,0.0,124,0.0,2019,Waiver
445,Devine Ozigbo,JAX,RB,23,10,0,0,0,0,0,0,9,27,3.0,0,5,3,23,7.67,0,0,0,0,0.0,0.0,5.0,8.0,8.0,6.5,0.0,122,0.0,2019,Waiver
446,Elijhaa Penny,NYG,RB,26,16,1,0,0,0,0,0,15,39,2.6,0,4,2,9,4.5,0,0,0,0,0.0,0.0,5.0,6.8,6.8,5.8,0.0,126,0.0,2019,Waiver
452,C.J. Anderson,DET,RB,28,2,0,0,0,0,0,0,16,43,2.69,0,0,0,0,0.0,0,0,0,0,0.0,0.0,4.0,4.3,4.3,4.3,0.0,127,0.0,2019,Waiver
458,Paul Perkins,DET,RB,25,4,0,0,0,0,0,0,12,29,2.42,0,1,1,9,9.0,0,0,0,0,0.0,0.0,4.0,4.8,4.8,4.3,0.0,128,0.0,2019,Waiver
459,Jay Ajayi,PHI,RB,26,3,0,0,0,0,0,0,10,30,3.0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,130,0.0,2019,Waiver
464,Dalyn Dawkins,TEN,RB,25,2,0,0,0,0,0,0,11,26,2.36,0,1,0,0,0.0,0,0,0,0,0.0,0.0,3.0,2.6,2.6,2.6,0.0,131,0.0,2019,Waiver
476,Anthony Sherman,KAN,RB,31,16,0,0,0,0,0,0,4,9,2.25,0,3,2,22,11.0,0,0,0,0,0.0,0.0,3.0,5.1,5.1,4.1,0.0,129,0.0,2019,Waiver
480,Nick Bawden,DET,RB,23,10,2,0,0,0,0,0,0,0,0.0,0,6,4,17,4.25,0,0,0,0,0.0,0.0,2.0,5.7,5.7,3.7,0.0,136,0.0,2019,Waiver
487,Tyler Ervin,2TM,RB,26,10,0,0,0,0,0,0,1,10,10.0,0,4,2,11,5.5,0,2,0,0,0.0,0.0,2.0,4.1,4.1,3.1,0.0,134,0.0,2019,Waiver
490,T.J. Logan,TAM,RB,25,12,0,0,0,0,0,0,3,10,3.33,0,3,2,13,6.5,0,0,0,0,0.0,0.0,2.0,4.3,4.3,3.3,0.0,132,0.0,2019,Waiver
495,Samaje Perine,2TM,RB,24,7,0,0,0,0,0,0,5,16,3.2,0,0,0,0,0.0,0,0,0,0,0.0,0.0,2.0,1.6,1.6,1.6,0.0,137,0.0,2019,Waiver
497,Keith Smith,ATL,RB,27,16,5,0,0,0,0,0,5,8,1.6,0,3,1,13,13.0,0,0,0,0,0.0,0.0,2.0,3.1,3.1,2.6,0.0,133,0.0,2019,Waiver
500,Zach Zenner,3TM,RB,28,5,0,0,0,0,0,0,3,-2,-0.67,0,3,2,19,9.5,0,0,0,0,0.0,0.0,2.0,3.7,3.7,2.7,0.0,135,0.0,2019,Waiver
501,Josh Adams,NYJ,RB,23,3,0,0,0,0,0,0,8,12,1.5,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,1.2,1.2,1.2,0.0,138,0.0,2019,Waiver
503,Tony Brooks-James,PIT,RB,25,3,0,0,0,0,0,0,8,7,0.88,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,0.7,0.7,0.7,0.0,147,0.0,2019,Waiver
506,Josh Ferguson,WAS,RB,26,2,0,0,0,0,0,0,3,9,3.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,0.9,0.9,0.9,0.0,144,0.0,2019,Waiver
510,Damien Harris,NWE,RB,22,2,0,0,0,0,0,0,4,12,3.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,1.2,1.2,1.2,0.0,139,0.0,2019,Waiver
514,Buddy Howell,HOU,RB,23,16,0,0,0,0,0,0,5,10,2.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,141,0.0,2019,Waiver
515,Jakob Johnson,NWE,RB,25,4,3,0,0,0,0,0,0,0,0.0,0,2,1,5,5.0,0,0,0,0,0.0,0.0,1.0,1.5,1.5,1.0,0.0,149,0.0,2019,Waiver
517,John Kelly,LAR,RB,23,4,0,0,0,0,0,0,3,9,3.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,0.9,0.9,0.9,0.0,143,0.0,2019,Waiver
521,Ryan Nall,CHI,RB,24,8,0,0,0,0,0,0,2,8,4.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,0.8,0.8,0.8,0.0,145,0.0,2019,Waiver
524,Ricky Ortiz,NOR,RB,25,1,0,0,0,0,0,0,0,0,0.0,0,1,1,8,8.0,0,0,0,0,0.0,0.0,1.0,1.8,1.8,1.3,0.0,146,0.0,2019,Waiver
525,Jordan Scarlett,CAR,RB,23,9,0,0,0,0,0,0,4,9,2.25,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,0.9,0.9,0.9,0.0,142,0.0,2019,Waiver
535,De'Lance Turner,MIA,RB,24,8,0,0,0,0,0,0,4,6,1.5,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,0.6,0.6,0.6,0.0,148,0.0,2019,Waiver
537,Dexter Williams,GNB,RB,22,4,0,0,0,0,0,0,5,11,2.2,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,1.1,1.1,1.1,0.0,140,0.0,2019,Waiver
584,Alfred Morris,ARI,RB,31,1,0,0,0,0,0,0,1,4,4.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,150,0.0,2019,Waiver
587,Roosevelt Nix,PIT,RB,27,3,0,0,0,0,0,0,0,0,0.0,0,3,2,4,2.0,0,0,0,0,0.0,0.0,0.0,2.4,2.4,1.4,0.0,152,0.0,2019,Waiver
589,Senorise Perry,BUF,RB,28,11,0,0,0,0,0,0,3,3,1.0,0,1,1,1,1.0,0,0,0,0,0.0,0.0,0.0,1.4,1.4,0.9,0.0,151,0.0,2019,Waiver
